MAX_LEN,MAX_THRESHOLD,MIN_LEN,MIN_THRESHOLD,N_ASSEMBLIES,SPECIES
879959,967954.9,545458,490912.2,4,Candidatus Phytoplasma
290376,319413.60000000003,280663,252596.7,4,Candidatus Portiera
459399,505338.9,457565,411808.5,2,Candidatus Profftella
2414465,2655911.5,2414465,2173018.5,1,Candidatus Protochlamydia
2753527,3028879.7,2753527,2478174.3000000003,1,Candidatus Puniceispirillum
1439831,1583814.1,1407796,1267016.4000000001,3,Candidatus Rickettsia
574390,631829.0,574390,516951.0,1,Candidatus Riesia
1160782,1276860.2000000002,1160782,1044703.8,1,Candidatus Ruthia
1038683,1142551.3,705138,634624.2000000001,3,Candidatus Saccharibacteria
1013781,1115159.1,1013781,912402.9,1,Candidatus Saccharimonas
4513140,4964454.0,4513140,4061826.0,1,Candidatus Sodalis
9965640,10465640.0,9965640,9465640.0,1,Candidatus Solibacter
285352,313887.2,190405,171364.5,11,Candidatus Sulcia
2358861,2594747.1,2358861,2122974.9,1,Candidatus Sulfuricurvum
2991840,3291024.0000000005,2991840,2692656.0,1,Candidatus Symbiobacter
1714148,1885562.8,1512449,1361204.1,3,Candidatus Thioglobus
170756,187831.6,138927,125034.3,4,Candidatus Tremblaya
263431,289774.10000000003,263431,237087.9,1,Candidatus Uzinura
1022154,1124369.4000000001,1022154,919938.6,1,Candidatus Vesicomyosocius
915884,1007472.4,915884,824295.6,1,Candidatus Xiphinematobacter
208564,229420.40000000002,208564,187707.6,1,Candidatus Zinderia
2571406,2828546.6,2571406,2314265.4,1,Capnocytophaga canimorsus
2688484,2957332.4000000004,2688484,2419635.6,1,Capnocytophaga haemolytica
2652826,2918108.6,2612925,2351632.5,2,Capnocytophaga ochracea
2614527,2875979.7,2614527,2353074.3000000003,1,Capnocytophaga sp.
2401520,2641672.0,2401520,2161368.0,1,Carboxydothermus hydrogenoformans
887130,975843.0000000001,887130,798417.0,1,Cardinium endosymbiont
2470948,2718042.8000000003,2470948,2223853.2,1,Carnobacterium alterfunditum
2619222,2881144.2,2619222,2357299.8000000003,1,Carnobacterium divergens
2329297,2562226.7,2329297,2096367.3,1,Carnobacterium funditum
2547565,2802321.5,2547565,2292808.5,1,Carnobacterium inhibens
3650416,4015457.6,3620667,3258600.3000000003,2,Carnobacterium maltaromaticum
2553405,2808745.5,2553405,2298064.5,1,Carnobacterium mobile
2625711,2888282.1,2625711,2363139.9,1,Carnobacterium pleistocenium
2635294,2898823.4000000004,2347813,2113031.7,4,Carnobacterium sp.
3952818,4348099.800000001,3952818,3557536.2,1,Castellaniella defragrans
10467782,10967782.0,10467782,9967782.0,1,Catenulispora acidiphila
4042929,4447221.9,4016947,3615252.3000000003,2,Caulobacter crescentus
3864204,4250624.4,3864204,3477783.6,1,Caulobacter henricii
4655622,5121184.2,4655622,4190059.8000000003,1,Caulobacter segnis
5477872,5977872.0,5477872,4977872.0,1,Caulobacter sp.
3732719,4105990.9000000004,2673433,2406089.7,2,Caulobacteraceae bacterium
4876800,5364480.0,4876800,4389120.0,1,Cedecea davisae
5052868,5552868.0,4313264,3881937.6,5,Cedecea neteri
4529105,4982015.5,4529105,4076194.5,1,Celeribacter indicus
3096705,3406375.5000000005,3096705,2787034.5,1,Celeribacter marinus
4266344,4692978.4,4266344,3839709.6,1,Cellulomonas fimi
4123179,4535496.9,4123179,3710861.1,1,Cellulomonas flavigena
3395152,3734667.2,3395152,3055636.8000000003,1,Cellulomonas massiliensis
4495232,4944755.2,3990351,3591315.9,2,Cellulomonas sp.
4888353,5377188.300000001,4888353,4399517.7,1,Cellulophaga algicola
4635105,5098615.5,4560540,4104486.0,2,Cellulophaga baltica
3824196,4206615.600000001,3765936,3389342.4,2,Cellulophaga lytica
4031126,4434238.600000001,4031126,3628013.4,1,Cellulophaga sp.
4576573,5034230.300000001,4576573,4118915.7,1,Cellvibrio japonicus
4427331,4870064.100000001,4427331,3984597.9,1,Cellvibrio sp.
2749943,3024937.3000000003,2749943,2474948.7,1,Centipeda periodontii
6284095,6784095.0,6284095,5784095.0,1,Chamaesiphon minutus
9127347,9627347.0,9127347,8627347.0,1,Chitinophaga pinensis
1041170,1145287.0,1041170,937053.0,1,Chlamydia avium
1072952,1180247.2000000002,1072945,965650.5,10,Chlamydia muridarum
1106534,1217187.4000000001,1104552,994096.8,7,Chlamydia pecorum
1228579,1351436.9000000001,1228123,1105310.7,6,Chlamydia pneumoniae
1172705,1289975.5,1157385,1041646.5,17,Chlamydia psittaci
1113233,1224556.3,1113233,1001909.7000000001,1,Chlamydia sp.
1046171,1150788.1,1038313,934481.7000000001,91,Chlamydia trachomatis
1144467,1258913.7000000002,1143519,1029167.1,3,Chlamydophila abortus
1173390,1290729.0,1173390,1056051.0,1,Chlamydophila caviae
1166239,1282862.9000000001,1166239,1049615.1,1,Chlamydophila felis
1106197,1216816.7000000002,1106197,995577.3,1,Chlamydophila pecorum
1241020,1365122.0,1225935,1103341.5,5,Chlamydophila pneumoniae
2289249,2518173.9000000004,2289249,2060324.1,1,Chlorobaculum parvum
2572079,2829286.9000000004,2572079,2314871.1,1,Chlorobium chlorochromatii
2763181,3039499.1,2763181,2486862.9,1,Chlorobium limicola
2364842,2601326.2,2364842,2128357.8000000003,1,Chlorobium luteolum
3133902,3447292.2,2736403,2462762.7,2,Chlorobium phaeobacteroides
1966858,2163543.8000000003,1966858,1770172.2,1,Chlorobium phaeovibrioides
2154946,2370440.6,2154946,1939451.4000000001,1,Chlorobium tepidum
4684931,5153424.100000001,4684931,4216437.9,1,Chloroflexus aggregans
5258541,5758541.0,5258541,4758541.0,1,Chloroflexus aurantiacus
5268950,5768950.0,4890986,4401887.4,2,Chloroflexus sp.
3293456,3622801.6,3293456,2964110.4,1,Chloroherpeton thalassium
11388132,11888132.0,11388132,10888132.0,1,Chondromyces crocatus
4751080,5226188.0,4751080,4275972.0,1,Chromobacterium violaceum
3696649,4066313.9000000004,3696649,3326984.1,1,Chromohalobacter salexigens
6315792,6815792.0,6315792,5815792.0,1,Chroococcidiopsis thermalis
4633632,5096995.2,4633632,4170268.8000000003,1,Chryseobacterium gallinarum
5503743,6003743.0,4072208,3664987.2,3,Chryseobacterium sp.
3438278,3782105.8000000003,3437861,3094074.9,4,Chthonomonas calidirosea
5584358,6084358.0,4904610,4414149.0,4,Citrobacter amalonaticus
5258449,5758449.0,4976908,4479217.2,8,Citrobacter freundii
4763704,5240074.4,4720462,4248415.8,3,Citrobacter koseri
5346659,5846659.0,5346659,4846659.0,1,Citrobacter rodentium
5088449,5588449.0,4727434,4254690.600000001,3,Citrobacter sp.
3258499,3584348.9000000004,3258499,2932649.1,1,Citromicrobium sp.
3297891,3627680.1,3056296,2750666.4,5,Clavibacter michiganensis
3488464,3837310.4000000004,3488464,3139617.6,1,Cloacibacillus evryensis
3585187,3943705.7,3585187,3226668.3000000003,1,Cloacibacillus porcorum
3994660,4394126.0,1759455,1583509.5,2,Clostridiales bacterium
4308325,4739157.5,4047729,3642956.1,4,Clostridioides difficile
3023790,3326169.0000000005,3023790,2721411.0,1,Clostridioides mangenotii
3942462,4336708.2,3940230,3546207.0,3,Clostridium acetobutylicum
3060291,3366320.1,3060291,2754261.9,1,Clostridium algidicarnis
3153266,3468592.6,3153266,2837939.4,1,Clostridium baratii
6455117,6955117.0,5999050,5499050.0,3,Clostridium beijerinckii
4155278,4570805.800000001,3611897,3250707.3000000003,22,Clostridium botulinum
5262222,5762222.0,5262222,4762222.0,1,Clostridium cellulovorans
4667789,5134567.9,4667789,4201010.100000001,1,Clostridium intestinale
3964618,4361079.800000001,3896121,3506508.9,2,Clostridium kluyveri
4714237,5185660.7,4714237,4242813.3,1,Clostridium lentocellum
4630065,5093071.5,4630065,4167058.5,1,Clostridium ljungdahlii
2547720,2802492.0,2547720,2292948.0,1,Clostridium novyi
4990707,5489777.7,4485768,4037191.2,2,Clostridium pasteurianum
3347300,3682030.0000000005,2897393,2607653.7,5,Clostridium perfringens
5107814,5607814.0,5107814,4607814.0,1,Clostridium saccharobutylicum
6477357,6977357.0,2380284,2142255.6,8,Clostridium sp.
4141984,4556182.4,4141984,3727785.6,1,Clostridium sporogenes
2807481,3088229.1,2799251,2519325.9,2,Clostridium tetani
3071606,3378766.6,3011209,2710088.1,2,Clostridium tyrobutyricum
6159766,6659766.0,6159766,5659766.0,1,Clostridium ultunense
4772825,5250107.5,4772825,4295542.5,1,Cohnella panacarvi
5603532,6103532.0,4709377,4238439.3,3,Collimonas arenae
5599729,6099729.0,5186898,4686898.0,2,Collimonas fungivorans
5730025,6230025.0,5585899,5085899.0,2,Collimonas pratensis
5373180,5873180.0,5373180,4873180.0,1,Colwellia psychrerythraea
4337945,4771739.5,4337945,3904150.5,1,Colwellia sp.
2606868,2867554.8000000003,2574013,2316611.7,2,Comamonadaceae bacterium
3764534,4140987.4000000004,3764534,3388080.6,1,Comamonas aquatica
6062703,6562703.0,5373644,4873644.0,4,Comamonas testosteroni
6359369,6859369.0,6359369,5859369.0,1,Conexibacter woesei
4351117,4786228.7,4351117,3916005.3000000003,1,Congregibacter litoralis
3522704,3874974.4000000004,3522704,3170433.6,1,Coprococcus catus
3123007,3435307.7,3123007,2810706.3000000003,1,Coprococcus sp.
1423273,1565600.3,1423273,1280945.7,1,Coprothermobacter platensis
1424912,1567403.2000000002,1424912,1282420.8,1,Coprothermobacter proteolyticus
3750771,4125848.1000000006,3750771,3375693.9,1,Coraliomargarita akajimensis
10080619,10580619.0,10080619,9580619.0,1,Corallococcus coralloides
1967093,2163802.3000000003,1967093,1770383.7,1,Coriobacteriaceae bacterium
2115681,2327249.1,2115681,1904112.9000000001,1,Coriobacterium glomerans
1860551,2046606.1,1860551,1674495.9000000001,1,Corynebacteriales bacterium
2031902,2235092.2,2031902,1828711.8,1,Corynebacterium argentoratense
2311380,2542518.0,2311380,2080242.0,1,Corynebacterium atypicum
2790189,3069207.9000000004,2790189,2511170.1,1,Corynebacterium aurimucosum
2839551,3123506.1,2839551,2555595.9,1,Corynebacterium callunae
2451810,2696991.0,2451810,2206629.0,1,Corynebacterium camporealensis
3113488,3424836.8000000003,3113488,2802139.2,1,Corynebacterium casei
2972149,3269363.9000000004,2972149,2674934.1,1,Corynebacterium deserti
2535346,2788880.6,2426551,2183895.9,13,Corynebacterium diphtheriae
3147090,3461799.0000000005,3147090,2832381.0,1,Corynebacterium efficiens
2692072,2961279.2,2692072,2422864.8000000003,1,Corynebacterium epidermidicanis
2677607,2945367.7,2677607,2409846.3000000003,1,Corynebacterium falsenii
2349953,2584948.3000000003,2349953,2114957.7,1,Corynebacterium genitalium
3350620,3685682.0000000005,3207539,2886785.1,11,Corynebacterium glutamicum
3509786,3860764.6,3509786,3158807.4,1,Corynebacterium glyciniphilum
3135752,3449327.2,3135752,2822176.8000000003,1,Corynebacterium halotolerans
2681312,2949443.2,2681312,2413180.8000000003,1,Corynebacterium humireducens
2565321,2821853.1,2565321,2308788.9,1,Corynebacterium imitans
2462499,2708748.9000000004,2462499,2216249.1,1,Corynebacterium jeikeium
2446804,2691484.4000000004,2446804,2202123.6,1,Corynebacterium kroppenstedtii
2354065,2589471.5,2354065,2118658.5,1,Corynebacterium kutscheri
2769745,3046719.5000000005,2769745,2492770.5,1,Corynebacterium lactis
2607268,2867994.8000000003,2607268,2346541.2,1,Corynebacterium marinum
2787574,3066331.4000000004,2787574,2508816.6,1,Corynebacterium maris
3391554,3730709.4000000004,3391554,3052398.6,1,Corynebacterium mustelae
2338645,2572509.5,2335107,2101596.3000000003,25,Corynebacterium pseudotuberculosis
2601311,2861442.1,2601311,2341179.9,1,Corynebacterium resistens
2563723,2820095.3000000003,2563723,2307350.7,1,Corynebacterium riegelii
2737971,3011768.1,2598702,2338831.8000000003,2,Corynebacterium simulans
2830519,3113570.9000000004,2830519,2547467.1,1,Corynebacterium singulare
2568149,2824963.9000000004,2439492,2195542.8000000003,5,Corynebacterium sp.
2853666,3139032.6,2853666,2568299.4,1,Corynebacterium stationis
2751233,3026356.3000000003,2751233,2476109.7,1,Corynebacterium terpenotabidum
2721226,2993348.6,2721226,2449103.4,1,Corynebacterium testudinoris
2606374,2867011.4000000004,2434569,2191112.1,10,Corynebacterium ulcerans
2369219,2606140.9000000004,2316065,2084458.5,2,Corynebacterium urealyticum
2279990,2507989.0,2279990,2051991.0,1,Corynebacterium ureicelerivorans
2419437,2661380.7,2419437,2177493.3000000003,1,Corynebacterium uterequi
3433007,3776307.7,3433007,3089706.3000000003,1,Corynebacterium variabile
2931780,3224958.0000000005,2931780,2638602.0,1,Corynebacterium vitaeruminis
2093477,2302824.7,1976175,1778557.5,11,Coxiella burnetii
656901,722591.1000000001,656901,591210.9,1,Coxiella endosymbiont
1733840,1907224.0000000002,1733840,1560456.0,1,Coxiella-like endosymbiont
5315554,5815554.0,5315554,4815554.0,1,Crinalium epipsammum
2952962,3248258.2,2952962,2657665.8000000003,1,Croceibacter atlanticus
3543806,3898186.6,3543806,3189425.4,1,Croceicoccus naphthovorans
4347991,4782790.100000001,4347991,3913191.9,1,Cronobacter condimenti
4431067,4874173.7,4431067,3987960.3000000003,1,Cronobacter dublinensis
4269664,4696630.4,4269664,3842697.6,1,Cronobacter malonaticus
4364114,4800525.4,4364114,3927702.6,1,Cronobacter muytjensii
4377544,4815298.4,4329295,3896365.5,4,Cronobacter sakazakii
4174501,4591951.100000001,4174501,3757050.9,1,Cryobacterium arcticum
1617804,1779584.4000000001,1617804,1456023.6,1,Cryptobacterium curtum
9195993,9695993.0,9195993,8695993.0,1,Cryptosporangium arvum
3443800,3788180.0000000005,3443800,3099420.0,1,Curtobacterium sp.
3629963,3992959.3000000003,3629963,3266966.7,1,Curvibacter sp.
2526138,2778751.8000000003,2526138,2273524.2,1,Cutibacterium avidum
4114099,4525508.9,4114099,3702689.1,1,Cyanobacterium aponinum
3163381,3479719.1,3163381,2847042.9,1,Cyanobacterium stanieri
3342364,3676600.4000000004,3342364,3008127.6,1,Cyanobium gracile
2832412,3115653.2,2832412,2549170.8000000003,1,Cyanobium sp.
5374574,5874574.0,4669813,4202831.7,5,Cyanothece sp.
6158829,6658829.0,6158829,5658829.0,1,Cyclobacterium amurskyense
6221273,6721273.0,6221273,5721273.0,1,Cyclobacterium marinum
2383924,2622316.4000000004,2383924,2145531.6,1,Cycloclasticus pugetii
2363215,2599536.5,2363215,2126893.5,1,Cycloclasticus sp.
2613078,2874385.8000000003,2613078,2351770.2,1,Cycloclasticus zancles
4011384,4412522.4,4011384,3610245.6,1,Cylindrospermopsis raciborskii
7003560,7503560.0,7003560,6503560.0,1,Cylindrospermum stagnale
4433218,4876539.800000001,4433218,3989896.2,1,Cytophaga hutchinsonii
3781008,4159108.8000000003,3781008,3402907.2,1,Dactylococcopsis salina
3627226,3989948.6,3627226,3264503.4,1,Dechloromonas agitata
4501104,4951214.4,4501104,4050993.6,1,Dechloromonas aromatica
3806980,4187678.0000000005,3806980,3426282.0,1,Dechlorosoma suillum
4236551,4660206.100000001,4236551,3812895.9,1,Deferrisoma camini
4738298,5212127.800000001,4738298,4264468.2,1,Defluviimonas alba
2053097,2258406.7,2053097,1847787.3,1,Defluviitoga tunisiensis
2943336,3237669.6,2943336,2649002.4,1,Dehalobacter restrictus
3092048,3401252.8000000003,3069953,2762957.7,2,Dehalobacter sp.
1486678,1635345.8,1341892,1207702.8,13,Dehalococcoides mccartyi
1473548,1620902.8,1473548,1326193.2,1,Dehalococcoides sp.
1851576,2036733.6,1851576,1666418.4000000001,1,Dehalogenimonas alkenigignens
1686510,1855161.0000000002,1686510,1517859.0,1,Dehalogenimonas lykanthroporepellens
1725728,1898300.8,1725728,1553155.2,1,Dehalogenimonas sp.
3264334,3590767.4000000004,3264334,2937900.6,1,Deinococcus actinosclerus
3498530,3848383.0000000005,3498530,3148677.0,1,Deinococcus maricopensis
2971983,3269181.3000000003,2971983,2674784.7,1,Deinococcus puniceus
3531443,3884587.3000000003,3531443,3178298.7,1,Deinococcus swuensis
6777958,7277958.0,6767514,6267514.0,2,Delftia acidovorans
6685842,7185842.0,6685842,6185842.0,1,Delftia sp.
2590723,2849795.3000000003,2590723,2331650.7,1,Deltaproteobacteria bacterium
2446250,2690875.0,2446250,2201625.0,1,Denitrobacterium detoxificans
3222077,3544284.7,3222077,2899869.3000000003,1,Denitrovibrio acetiphilus
2377736,2615509.6,2377736,2139962.4,1,Dermabacter sp.
2392314,2631545.4000000004,2392314,2153082.6,1,Dermabacter vaginalis
3029021,3331923.1,3029021,2726118.9,1,Dermacoccus nishinomiyaensis
3655731,4021304.1,3655731,3290157.9,1,Desulfarculus baarsii
6517073,7017073.0,6517073,6017073.0,1,Desulfatibacillum alkenivorans
4321753,4753928.300000001,4321753,3889577.7,1,Desulfitobacterium dehalogenans
3624449,3986893.9000000004,3624449,3262004.1,1,Desulfitobacterium dichloroeliminans
5727534,6227534.0,5279134,4779134.0,2,Desulfitobacterium hafniense
3176073,3493680.3000000003,3176073,2858465.7,1,Desulfitobacterium metallireducens
4220584,4642642.4,4220584,3798525.6,1,Desulfitobacterium sp.
3282536,3610789.6,3282536,2954282.4,1,Desulfobacca acetoxidans
3974658,4372123.800000001,3974658,3577192.2,1,Desulfobacter postgatei
5589073,6089073.0,5589073,5089073.0,1,Desulfobacterium autotrophicum
5197905,5697905.0,5197905,4697905.0,1,Desulfobacula toluolica
3851869,4237055.9,3851869,3466682.1,1,Desulfobulbus propionicus
3986761,4385437.100000001,3986761,3588084.9,1,Desulfocapsa sulfexigens
3944167,4338583.7,3944167,3549750.3000000003,1,Desulfococcus oleovorans
2864304,3150734.4000000004,2864304,2577873.6,1,Desulfohalobium retbaense
3942657,4336922.7,3942657,3548391.3000000003,1,Desulfomicrobium baculatum
2783374,3061711.4000000004,2783374,2505036.6,1,Desulfomicrobium orale
6500104,7000104.0,6500104,6000104.0,1,Desulfomonile tiedjei
3761451,4137596.1000000006,3761451,3385305.9,1,Desulfonatronum lacustre
4926837,5419520.7,4926837,4434153.3,1,Desulfosporosinus acidiphilus
4873567,5360923.7,4873567,4386210.3,1,Desulfosporosinus meridiei
5863081,6363081.0,5863081,5363081.0,1,Desulfosporosinus orientis
5660978,6160978.0,5660978,5160978.0,1,Desulfosporosinus youngiae
3523383,3875721.3000000003,3523383,3171044.7,1,Desulfotalea psychrophila
4821415,5303556.5,4821415,4339273.5,1,Desulfotignum balticum
4545624,5000186.4,4545624,4091061.6,1,Desulfotomaculum acetoxidans
2892255,3181480.5000000005,2892255,2603029.5,1,Desulfotomaculum carboxydivorans
4855529,5341081.9,4855529,4369976.100000001,1,Desulfotomaculum gibsoniae
3601386,3961524.6,3601386,3241247.4,1,Desulfotomaculum kuznetsovii
3052787,3358065.7,3052787,2747508.3000000003,1,Desulfotomaculum nigrificans
3608104,3968914.4000000004,3608104,3247293.6,1,Desulfotomaculum reducens
3969014,4365915.4,3969014,3572112.6,1,Desulfotomaculum ruminis
3629109,3992019.9000000004,3629109,3266198.1,1,Desulfovibrio aespoeensis
4200534,4620587.4,4200534,3780480.6,1,Desulfovibrio africanus
3730232,4103255.2,3730232,3357208.8000000003,1,Desulfovibrio alaskensis
3858580,4244438.0,2873437,2586093.3000000003,2,Desulfovibrio desulfuricans
3699310,4069241.0000000005,3699310,3329379.0,1,Desulfovibrio fairfieldensis
3703034,4073337.4000000004,3703034,3332730.6,1,Desulfovibrio hydrothermalis
5248049,5748049.0,5248049,4748049.0,1,Desulfovibrio magneticus
3646098,4010707.8000000003,3646098,3281488.2,1,Desulfovibrio piezophilus
4289847,4718831.7,4289847,3860862.3000000003,1,Desulfovibrio salexigens
4464919,4911410.9,3966573,3569915.7,3,Desulfovibrio sp.
4257954,4683749.4,4257954,3832158.6,1,Desulfovibrio termitidis
4040304,4444334.4,3462887,3116598.3000000003,4,Desulfovibrio vulgaris
1816487,1998135.7000000002,1816487,1634838.3,1,Desulfurella acetivorans
2928377,3221214.7,2928377,2635539.3000000003,1,Desulfurispirillum indicum
3097763,3407539.3000000003,3097763,2787986.7,1,Desulfurivibrio alkaliphilus
1541968,1696164.8,1541968,1387771.2,1,Desulfurobacterium thermolithotrophum
3958620,4354482.0,3924652,3532186.8000000003,2,Desulfuromonas sp.
2567436,2824179.6,2567436,2310692.4,1,Dethiosulfovibrio peptidovorans
5032994,5532994.0,4594249,4134824.1,2,Devosia sp.
2958880,3254768.0000000005,2958880,2662992.0,1,Devriesea agamarum
1895960,2085556.0000000002,1895960,1706364.0,1,Dialister invisus
1272504,1399754.4000000001,1272504,1145253.6,1,Dialister micraerophilus
1389350,1528285.0000000002,1389350,1250415.0,1,Dichelobacter nodosus
4549457,5004402.7,4549457,4094511.3000000003,1,Dickeya chrysanthemi
4922802,5415082.2,4679450,4211505.0,3,Dickeya dadantii
4721506,5193656.600000001,4721506,4249355.4,1,Dickeya dianthicola
4631867,5095053.7,4631867,4168680.3000000003,1,Dickeya paradisiaca
4934019,5427420.9,4860047,4374042.3,5,Dickeya solani
4214632,4636095.2,4214632,3793168.8000000003,1,Dickeya sp.
4813854,5295239.4,4532364,4079127.6,7,Dickeya zeae
1959987,2155985.7,1959987,1763988.3,1,Dictyoglomus thermophilum
1855560,2041116.0000000002,1855560,1670004.0,1,Dictyoglomus turgidum
4446619,4891280.9,4446619,4001957.1,1,Dokdonella koreensis
3196506,3516156.6,3196506,2876855.4,1,Dokdonia donghaensis
3389993,3728992.3000000003,3302548,2972293.2,3,Dokdonia sp.
5132075,5632075.0,5132075,4632075.0,1,Draconibacterium orientale
6967790,7467790.0,6967790,6467790.0,1,Dyadobacter fermentans
5396991,5896991.0,5396991,4896991.0,1,Dyella jiangningensis
4227172,4649889.2,4227172,3804454.8000000003,1,Dyella thiooxydans
5608040,6108040.0,5608040,5108040.0,1,Echinicola vietnamensis
3550080,3905088.0000000005,3550080,3195072.0,1,Ectothiorhodospira sp.
3812301,4193531.1000000006,3812301,3431070.9,1,Edwardsiella ictaluri
3857040,4242744.0,3857040,3471336.0,1,Edwardsiella piscicida
4142037,4556240.7,3934167,3540750.3000000003,2,Edwardsiella sp.
4200387,4620425.7,3620701,3258630.9,4,Edwardsiella tarda
3632260,3995486.0000000005,3632260,3269034.0,1,Eggerthella lenta
3123671,3436038.1,3123671,2811303.9,1,Eggerthella sp.
1315030,1446533.0000000002,1315030,1183527.0,1,Ehrlichia canis
1176890,1294579.0,1170935,1053841.5,8,Ehrlichia chaffeensis
1196717,1316388.7000000002,1196717,1077045.3,1,Ehrlichia muris
1512977,1664274.7000000002,1499920,1349928.0,2,Ehrlichia ruminantium
1148904,1263794.4000000001,1148904,1034013.6,1,Ehrlichia sp.
4369828,4806810.800000001,3853333,3467999.7,5,Elizabethkingia anophelis
3938967,4332863.7,3938967,3545070.3000000003,1,Elizabethkingia meningoseptica
4242519,4666770.9,4242519,3818267.1,1,Elizabethkingia sp.
1643562,1807918.2000000002,1643562,1479205.8,1,Elusimicrobium minutum
4798158,5277973.800000001,4798158,4318342.2,1,Emticicia oligotrophica
5430256,5930256.0,5430256,4930256.0,1,Endozoicomonas montiporae
5452368,5952368.0,5084929,4584929.0,14,Enterobacter aerogenes
5017289,5517289.0,4648696,4183826.4,5,Enterobacter asburiae
5057731,5557731.0,4621385,4159246.5,34,Enterobacter cloacae
4930963,5424059.300000001,4632074,4168866.6,5,Enterobacter hormaechei
5031167,5531167.0,5031167,4531167.0,1,Enterobacter kobei
4814049,5295453.9,4814049,4332644.100000001,1,Enterobacter lignolyticus
4857439,5343182.9,4857439,4371695.100000001,1,Enterobacter ludwigii
4904450,5394895.0,4518712,4066840.8000000003,24,Enterobacter sp.
938041,1031845.1000000001,352837,317553.3,4,Enterobacteriaceae bacterium
3427276,3770003.6,3427276,3084548.4,1,Enterococcus casseliflavus
2438959,2682854.9000000004,2261297,2035167.3,6,Enterococcus cecorum
2801753,3081928.3000000003,2801753,2521577.7,1,Enterococcus dispar
2867090,3153799.0000000005,2867028,2580325.2,2,Enterococcus durans
3156279,3471906.9000000004,2722584,2450325.6,14,Enterococcus faecalis
2955294,3250823.4000000004,2572333,2315099.7,10,Enterococcus faecium
3733228,4106550.8000000003,3232650,2909385.0,2,Enterococcus gallinarum
2886481,3175129.1,2827741,2544966.9,2,Enterococcus hirae
3022186,3324404.6,3022186,2719967.4,1,Enterococcus mundtii
3086269,3394895.9000000004,3086269,2777642.1,1,Enterococcus pernyi
3746111,4120722.1000000006,3746111,3371499.9,1,Enterococcus rotai
2432614,2675875.4000000004,2432614,2189352.6,1,Enterococcus saccharolyticus
3928141,4320955.100000001,3928141,3535326.9,1,Enterococcus silesiacus
3447851,3792636.1,3096657,2786991.3000000003,2,Enterococcus sp.
2945518,3240069.8000000003,2945518,2650966.2,1,Enterorhabdus caecimuris
3805874,4186461.4000000004,3805573,3425015.7,2,Erwinia amylovora
5100167,5600167.0,5100167,4600167.0,1,Erwinia billingiae
4026322,4428954.2,4026286,3623657.4,2,Erwinia pyrifoliae
4254300,4679730.0,3909168,3518251.2,2,Erwinia sp.
3883467,4271813.7,3883467,3495120.3000000003,1,Erwinia tasmaniensis
1876490,2064139.0000000002,1752910,1577619.0,3,Erysipelothrix rhusiopathiae
2495108,2744618.8000000003,2495108,2245597.2,1,Erysipelothrix sp.
4468295,4915124.5,4468295,4021465.5,1,Erysipelotrichaceae bacterium
3012400,3313640.0000000005,3012400,2711160.0,1,Erythrobacter atlanticus
3052398,3357637.8000000003,3052398,2747158.2,1,Erythrobacter litoralis
3667291,4034020.1,3265065,2938558.5,2,Erythrobacter sp.
4701875,5172062.5,4657167,4191450.3000000003,2,Escherichia albertii
5588132,6088132.0,4374582,3937123.8000000003,244,Escherichia coli
5236118,5736118.0,4509864,4058877.6,3,Escherichia fergusonii
4809826,5290808.600000001,4463584,4017225.6,2,Escherichia sp.
3008576,3309433.6,3008576,2707718.4,1,Ethanoligenens harbinense
4316707,4748377.7,4150332,3735298.8000000003,2,Eubacterium limosum
3698419,4068260.9000000004,3344951,3010455.9,3,Eubacterium rectale
1084901,1193391.1,1084901,976410.9,1,Eubacterium saphenum
2301752,2531927.2,2301752,2071576.8,1,Eubacterium sp.
3162840,3479124.0000000005,3162840,2846556.0,1,Exiguobacterium acetylicum
2815863,3097449.3000000003,2815863,2534276.7,1,Exiguobacterium antarcticum
2911818,3202999.8000000003,2911818,2620636.2,1,Exiguobacterium aurantiacum
2774371,3051808.1,2774371,2496933.9,1,Exiguobacterium marinum
3078684,3386552.4000000004,3078684,2770815.6,1,Exiguobacterium oxidotolerans
3034136,3337549.6,2912638,2621374.2,2,Exiguobacterium sibiricum
3164195,3480614.5000000005,2918587,2626728.3000000003,3,Exiguobacterium sp.
3126126,3438738.6,3125168,2812651.2,2,Exiguobacterium undae
1897623,2087385.3000000003,1897623,1707860.7,1,Facklamia hominis
1717767,1889543.7000000002,1717767,1545990.3,1,Facklamia languida
3321367,3653503.7,3214418,2892976.2,2,Faecalibacterium prausnitzii
2542486,2796734.6,2542486,2288237.4,1,Faecalibaculum rodentium
1966750,2163425.0,1966750,1770075.0,1,Faecalitalea cylindroides
4279159,4707074.9,4279159,3851243.1,1,Ferrimonas balearica
1948941,2143835.1,1948941,1754046.9000000001,1,Fervidobacterium nodosum
2166381,2383019.1,2061852,1855666.8,2,Fervidobacterium pennivorans
6775444,7275444.0,6775444,6275444.0,1,Fibrella aestuarina
3842635,4226898.5,3842635,3458371.5,1,Fibrobacter succinogenes
1931012,2124113.2,1931012,1737910.8,1,Filifactor alocis
3969942,4366936.2,3969941,3572946.9,2,Filomicrobium sp.
5231762,5731762.0,5231762,4731762.0,1,Fimbriimonas ginsengisoli
1916301,2107931.1,1797577,1617819.3,2,Finegoldia magna
6735698,7235698.0,5821603,5321603.0,2,Fischerella sp.
